,date,products_sold,price,trends
83,2015-01-14,164,234.45,100
84,2015-01-15,164,233.84,100
85,2015-01-16,164,234.24,100
86,2015-01-17,164,234.08,100
87,2015-01-18,164,233.49,100
88,2015-01-19,164,233.91,72
89,2015-01-20,164,233.55,72
90,2015-01-21,163,233.19,72
91,2015-01-22,163,233.58,72
92,2015-01-23,163,233.14,72
93,2015-01-24,163,232.74,72
94,2015-01-25,163,233.15,72
95,2015-01-26,163,232.71,72
96,2015-01-27,162,232.61,72
97,2015-01-28,163,232.77,72
98,2015-01-29,162,232.34,72
99,2015-01-30,162,232.24,72
100,2015-01-31,162,232.31,72
101,2015-02-01,162,231.91,72
102,2015-02-02,162,231.87,72
103,2015-02-03,162,231.82,72
104,2015-02-04,161,231.43,72
105,2015-02-05,162,231.41,72
106,2015-02-06,162,231.45,72
107,2015-02-07,161,230.93,72
108,2015-02-08,161,231.2,72
109,2015-02-09,161,230.85,72
110,2015-02-10,161,230.41,72
111,2015-02-11,161,230.75,72
112,2015-02-12,161,230.51,72
113,2015-02-13,160,230.11,72
114,2015-02-14,160,230.65,72
115,2015-02-15,160,229.99,72
116,2015-02-16,160,229.91,72
117,2015-02-17,160,230.15,72
118,2015-02-18,160,229.51,72
119,2015-02-19,160,229.56,58
120,2015-02-20,160,229.66,58
121,2015-02-21,159,229.1,58
122,2015-02-22,159,229.37,58
123,2015-02-23,159,229.28,58
124,2015-02-24,159,228.81,58
125,2015-02-25,159,229.09,58
126,2015-02-26,159,228.83,58
127,2015-02-27,158,228.4,58
128,2015-02-28,159,228.86,58
129,2015-03-01,159,228.5,58
130,2015-03-02,158,228.01,58
131,2015-03-03,159,228.42,58
132,2015-03-04,158,228.26,58
133,2015-03-05,158,227.95,58
134,2015-03-06,158,228.15,58
135,2015-03-07,158,227.78,58
136,2015-03-08,158,227.79,58
137,2015-03-09,158,227.88,58
138,2015-03-10,157,227.35,58
139,2015-03-11,157,227.5,58
140,2015-03-12,158,227.6,58
141,2015-03-13,157,226.94,58
142,2015-03-14,157,227.15,58
143,2015-03-15,157,227.32,58
144,2015-03-16,157,226.73,58
145,2015-03-17,157,227.03,58
146,2015-03-18,157,226.84,58
147,2015-03-19,156,226.45,58
148,2015-03-20,157,226.68,58
149,2015-03-21,157,226.42,58
150,2015-03-22,156,226.13,58
151,2015-03-23,157,226.45,58
152,2015-03-24,156,226.15,58
153,2015-03-25,156,226.06,58
154,2015-03-26,156,226.34,58
155,2015-03-27,156,225.88,58
156,2015-03-28,156,225.81,58
157,2015-03-29,156,226.09,58
158,2015-03-30,156,225.54,58
159,2015-03-31,156,225.73,58
160,2015-04-01,156,225.69,58
161,2015-04-02,155,225.49,58
162,2015-04-03,156,225.6,58
163,2015-04-04,155,225.67,58
164,2015-04-05,155,225.12,58
165,2015-04-06,156,225.39,58
166,2015-04-07,155,225.33,58
167,2015-04-08,155,224.91,58
168,2015-04-09,155,225.28,58
169,2015-04-10,155,225.16,58
170,2015-04-11,155,224.88,58
171,2015-04-12,155,225.23,58
172,2015-04-13,155,224.82,58
173,2015-04-14,155,224.83,58
174,2015-04-15,155,225.15,58
175,2015-04-16,155,224.75,58
176,2015-04-17,155,224.69,58
177,2015-04-18,155,224.88,58
178,2015-04-19,154,224.55,54
179,2015-04-20,155,224.81,54
180,2015-04-21,155,224.67,54
181,2015-04-22,154,224.32,54
182,2015-04-23,155,224.53,54
183,2015-04-24,155,224.65,54
184,2015-04-25,154,224.25,54
185,2015-04-26,155,224.63,54
186,2015-04-27,155,224.5,54
187,2015-04-28,154,224.27,54
188,2015-04-29,155,224.61,54
189,2015-04-30,154,224.24,54
190,2015-05-01,154,224.28,54
191,2015-05-02,154,224.63,54
192,2015-05-03,154,224.21,54
193,2015-05-04,154,224.16,54
194,2015-05-05,155,224.64,54
195,2015-05-06,154,224.11,54
196,2015-05-07,154,224.36,54
197,2015-05-08,154,224.5,54
198,2015-05-09,154,224.01,54
199,2015-05-10,154,224.45,54
200,2015-05-11,154,224.43,54
201,2015-05-12,154,224.07,54
202,2015-05-13,154,224.26,54
203,2015-05-14,154,224.42,54
204,2015-05-15,154,223.99,54
205,2015-05-16,154,224.52,54
206,2015-05-17,154,224.31,54
207,2015-05-18,154,224.08,54
208,2015-05-19,155,224.56,53
209,2015-05-20,154,224.27,53
210,2015-05-21,154,224.17,53
211,2015-05-22,155,224.62,53
212,2015-05-23,154,224.24,53
213,2015-05-24,154,224.35,53
214,2015-05-25,155,224.76,53
215,2015-05-26,154,224.29,53
216,2015-05-27,154,224.6,53
217,2015-05-28,155,224.66,53
218,2015-05-29,154,224.45,53
219,2015-05-30,155,224.67,53
220,2015-05-31,155,224.73,53
221,2015-06-01,154,224.36,53
222,2015-06-02,155,224.88,53
223,2015-06-03,155,224.81,53
224,2015-06-04,155,224.42,53
225,2015-06-05,155,225.02,53
226,2015-06-06,155,224.9,53
227,2015-06-07,155,224.7,53
228,2015-06-08,155,225.09,53
229,2015-06-09,155,225.02,53
230,2015-06-10,155,224.91,53
231,2015-06-11,155,225.35,53
232,2015-06-12,155,224.94,53
233,2015-06-13,155,225.08,53
234,2015-06-14,155,225.41,53
235,2015-06-15,155,224.94,53
236,2015-06-16,155,225.37,53
237,2015-06-17,156,225.56,53
238,2015-06-18,155,225.18,53
239,2015-06-19,156,225.45,62
240,2015-06-20,156,225.57,62
241,2015-06-21,155,225.32,62
242,2015-06-22,156,225.87,62
243,2015-06-23,156,225.65,62
244,2015-06-24,155,225.46,62
245,2015-06-25,156,225.95,62
246,2015-06-26,156,225.84,62
247,2015-06-27,156,225.87,62
248,2015-06-28,156,226.2,62
249,2015-06-29,156,226.0,62
250,2015-06-30,156,225.98,62
251,2015-07-01,156,226.52,62
252,2015-07-02,156,226.08,62
253,2015-07-03,156,226.2,62
254,2015-07-04,157,226.56,62
255,2015-07-05,156,226.2,62
256,2015-07-06,157,226.62,62
257,2015-07-07,157,226.88,62
258,2015-07-08,156,226.42,62
259,2015-07-09,157,226.9,62
260,2015-07-10,157,226.98,62
261,2015-07-11,157,226.63,62
262,2015-07-12,157,227.17,62
263,2015-07-13,157,227.06,62
264,2015-07-14,157,226.78,62
265,2015-07-15,157,227.32,62
266,2015-07-16,157,227.32,62
267,2015-07-17,157,227.11,62
268,2015-07-18,158,227.6,62
269,2015-07-19,157,227.48,63
270,2015-07-20,157,227.42,63
271,2015-07-21,158,227.77,63
272,2015-07-22,158,227.41,63
273,2015-07-23,158,227.83,63
274,2015-07-24,158,228.06,63
275,2015-07-25,158,227.79,63
276,2015-07-26,158,227.97,63
277,2015-07-27,158,228.31,63
278,2015-07-28,158,227.92,63
279,2015-07-29,158,228.24,63
280,2015-07-30,158,228.39,63
281,2015-07-31,158,228.14,63
282,2015-08-01,159,228.49,63
283,2015-08-02,159,228.53,63
284,2015-08-03,158,228.26,63
285,2015-08-04,159,228.96,63
286,2015-08-05,159,228.45,63
287,2015-08-06,159,228.45,63
288,2015-08-07,159,229.0,63
289,2015-08-08,159,228.74,63
290,2015-08-09,159,228.84,63
291,2015-08-10,159,229.3,63
292,2015-08-11,159,228.98,63
293,2015-08-12,159,229.26,63
294,2015-08-13,159,229.61,63
295,2015-08-14,159,228.94,63
296,2015-08-15,160,229.51,63
297,2015-08-16,160,229.38,63
298,2015-08-17,159,229.27,63
299,2015-08-18,160,229.7,63
300,2015-08-19,159,229.7,64
301,2015-08-20,159,229.48,64
302,2015-08-21,160,230.1,64
303,2015-08-22,160,229.79,64
304,2015-08-23,160,229.8,64
305,2015-08-24,160,230.11,64
306,2015-08-25,160,229.73,64
307,2015-08-26,160,229.92,64
308,2015-08-27,160,230.5,64
309,2015-08-28,160,229.92,64
310,2015-08-29,160,230.24,64
311,2015-08-30,160,230.47,64
312,2015-08-31,160,230.09,64
313,2015-09-01,160,230.28,64
314,2015-09-02,161,230.55,64
315,2015-09-03,160,230.16,64
316,2015-09-04,161,230.76,64
317,2015-09-05,161,230.77,64
318,2015-09-06,160,230.47,64
319,2015-09-07,161,230.73,64
320,2015-09-08,161,230.73,64
321,2015-09-09,161,230.41,64
322,2015-09-10,161,231.05,64
323,2015-09-11,161,230.81,64
324,2015-09-12,161,230.72,64
325,2015-09-13,161,231.17,64
326,2015-09-14,161,230.81,64
327,2015-09-15,161,230.98,64
328,2015-09-16,161,231.3,64
329,2015-09-17,161,230.81,64
330,2015-09-18,161,231.03,64
331,2015-09-19,161,231.3,56
332,2015-09-20,161,230.8,56
333,2015-09-21,161,231.08,56
334,2015-09-22,161,231.31,56
335,2015-09-23,161,230.99,56
336,2015-09-24,161,231.42,56
337,2015-09-25,161,231.31,56
338,2015-09-26,161,231.04,56
339,2015-09-27,161,231.33,56
340,2015-09-28,161,231.23,56
341,2015-09-29,161,231.08,56
342,2015-09-30,161,231.54,56
343,2015-10-01,161,231.21,56
344,2015-10-02,161,231.04,56
345,2015-10-03,161,231.56,56
346,2015-10-04,161,231.19,56
347,2015-10-05,161,231.19,56
348,2015-10-06,162,231.35,56
349,2015-10-07,161,231.14,56
350,2015-10-08,161,231.27,56
351,2015-10-09,161,231.57,56
352,2015-10-10,161,231.1,56
353,2015-10-11,161,231.29,56
354,2015-10-12,161,231.5,56
355,2015-10-13,161,230.98,56
356,2015-10-14,161,231.41,56
357,2015-10-15,161,231.41,56
358,2015-10-16,161,230.94,56
359,2015-10-17,161,231.51,56
360,2015-10-18,161,231.28,56
361,2015-10-19,161,230.94,60
362,2015-10-20,161,231.37,60
363,2015-10-21,161,231.15,60
364,2015-10-22,161,230.97,60
365,2015-10-23,161,231.16,60
366,2015-10-24,161,230.86,60
367,2015-10-25,161,230.82,60
368,2015-10-26,161,231.02,60
369,2015-10-27,161,230.73,60
370,2015-10-28,161,230.83,60
371,2015-10-29,161,231.04,60
372,2015-10-30,161,230.79,60
373,2015-10-31,161,230.83,60
374,2015-11-01,161,230.86,60
375,2015-11-02,160,230.36,60
376,2015-11-03,161,230.62,60
377,2015-11-04,160,230.57,60
378,2015-11-05,160,230.31,60
379,2015-11-06,161,230.71,60
380,2015-11-07,160,230.26,60
381,2015-11-08,160,230.08,60
382,2015-11-09,161,230.48,60
383,2015-11-10,160,230.09,60
384,2015-11-11,160,229.9,60
385,2015-11-12,160,230.39,60
386,2015-11-13,160,229.75,60
387,2015-11-14,160,229.86,60
388,2015-11-15,160,230.15,60
389,2015-11-16,160,229.68,60
390,2015-11-17,160,229.82,60
391,2015-11-18,160,229.84,60
392,2015-11-19,160,229.33,82
393,2015-11-20,160,229.68,82
394,2015-11-21,160,229.65,82
395,2015-11-22,159,228.91,82
396,2015-11-23,159,229.46,82
397,2015-11-24,159,229.25,82
398,2015-11-25,159,228.92,82
399,2015-11-26,159,229.15,82
400,2015-11-27,159,229.04,82
401,2015-11-28,159,228.85,82
402,2015-11-29,159,228.97,82
403,2015-11-30,159,228.62,82
404,2015-12-01,158,228.37,82
405,2015-12-02,159,228.81,82
406,2015-12-03,158,228.15,82
407,2015-12-04,158,228.26,82
408,2015-12-05,158,228.39,82
409,2015-12-06,158,227.79,82
410,2015-12-07,158,228.09,82
411,2015-12-08,158,228.13,82
412,2015-12-09,158,227.58,82
413,2015-12-10,158,227.71,82
414,2015-12-11,158,227.52,82
415,2015-12-12,157,227.22,82
416,2015-12-13,157,227.55,82
417,2015-12-14,157,227.34,82
418,2015-12-15,157,227.04,82
419,2015-12-16,157,227.25,82
420,2015-12-17,157,226.93,82
421,2015-12-18,157,226.57,82
422,2015-12-19,157,226.94,92
423,2015-12-20,156,226.34,92
424,2015-12-21,156,226.28,92
425,2015-12-22,157,226.46,92
426,2015-12-23,156,226.04,92
427,2015-12-24,156,225.94,92
428,2015-12-25,156,226.07,92
429,2015-12-26,156,225.65,92
430,2015-12-27,156,225.87,92
431,2015-12-28,156,225.73,92
432,2015-12-29,155,225.28,92
433,2015-12-30,156,225.45,92
434,2015-12-31,155,225.28,92
435,2016-01-01,155,224.81,92
436,2016-01-02,155,225.05,92
437,2016-01-03,155,224.84,92
438,2016-01-04,155,224.59,92
439,2016-01-05,155,224.92,92
440,2016-01-06,154,224.35,92
441,2016-01-07,154,224.19,92
442,2016-01-08,154,224.47,92
443,2016-01-09,154,223.83,92
444,2016-01-10,154,223.79,92
445,2016-01-11,154,224.2,92
446,2016-01-12,153,223.49,92
447,2016-01-13,154,223.75,92
448,2016-01-14,154,223.48,92
449,2016-01-15,153,223.07,92
450,2016-01-16,153,223.24,92
451,2016-01-17,153,223.2,92
452,2016-01-18,153,222.6,92
453,2016-01-19,153,222.96,66
454,2016-01-20,153,222.59,66
455,2016-01-21,152,222.32,66
456,2016-01-22,152,222.45,66
457,2016-01-23,152,222.07,66
458,2016-01-24,152,221.85,66
459,2016-01-25,152,222.04,66
460,2016-01-26,152,221.61,66
461,2016-01-27,152,221.57,66
462,2016-01-28,152,221.91,66
463,2016-01-29,151,221.26,66
464,2016-01-30,151,221.24,66
465,2016-01-31,151,221.35,66
466,2016-02-01,151,220.81,66
467,2016-02-02,151,220.79,66
468,2016-02-03,151,220.89,66
469,2016-02-04,150,220.35,66
470,2016-02-05,151,220.56,66
471,2016-02-06,151,220.49,66
472,2016-02-07,150,219.82,66
473,2016-02-08,150,220.27,66
474,2016-02-09,150,219.95,66
475,2016-02-10,150,219.54,66
476,2016-02-11,150,220.0,66
477,2016-02-12,150,219.49,66
478,2016-02-13,149,219.35,66
479,2016-02-14,150,219.58,66
480,2016-02-15,149,219.12,66
481,2016-02-16,149,219.08,66
482,2016-02-17,149,219.15,66
483,2016-02-18,149,218.76,66
484,2016-02-19,149,218.51,58
485,2016-02-20,149,218.92,58
486,2016-02-21,148,218.33,58
487,2016-02-22,148,218.28,58
488,2016-02-23,148,218.34,58
489,2016-02-24,148,217.84,58
490,2016-02-25,148,218.08,58
491,2016-02-26,148,218.05,58
492,2016-02-27,147,217.6,58
493,2016-02-28,148,217.64,58
494,2016-02-29,148,217.52,58
495,2016-03-01,147,217.22,58
496,2016-03-02,148,217.56,58
497,2016-03-03,147,217.2,58
498,2016-03-04,147,216.96,58
499,2016-03-05,147,217.29,58
500,2016-03-06,147,216.55,58
501,2016-03-07,147,216.69,58
502,2016-03-08,147,216.87,58
503,2016-03-09,146,216.45,58
504,2016-03-10,146,216.43,58
505,2016-03-11,147,216.5,58
506,2016-03-12,146,216.05,58
507,2016-03-13,146,216.28,58
508,2016-03-14,146,216.36,58
509,2016-03-15,146,215.88,58
510,2016-03-16,146,216.1,58
511,2016-03-17,146,215.94,58
512,2016-03-18,146,215.49,58
513,2016-03-19,146,215.81,50
514,2016-03-20,146,215.52,50
515,2016-03-21,145,215.27,50
516,2016-03-22,146,215.5,50
517,2016-03-23,145,215.21,50
518,2016-03-24,145,215.02,50
519,2016-03-25,145,215.43,50
520,2016-03-26,145,214.95,50
521,2016-03-27,145,214.99,50
522,2016-03-28,145,215.14,50
523,2016-03-29,145,214.64,50
524,2016-03-30,145,214.79,50
525,2016-03-31,145,214.82,50
526,2016-04-01,144,214.5,50
527,2016-04-02,145,214.57,50
528,2016-04-03,145,214.65,50
529,2016-04-04,144,214.14,50
530,2016-04-05,145,214.54,50
531,2016-04-06,144,214.51,50
532,2016-04-07,144,214.18,50
533,2016-04-08,144,214.21,50
534,2016-04-09,144,214.09,50
535,2016-04-10,144,213.88,50
536,2016-04-11,144,214.2,50
537,2016-04-12,144,213.82,50
538,2016-04-13,144,213.89,50
539,2016-04-14,144,214.08,50
540,2016-04-15,144,213.63,50
541,2016-04-16,144,213.68,50
542,2016-04-17,144,213.95,50
543,2016-04-18,144,213.48,50
544,2016-04-19,144,213.75,49
545,2016-04-20,144,213.92,49
546,2016-04-21,143,213.31,49
547,2016-04-22,144,213.6,49
548,2016-04-23,144,213.64,49
549,2016-04-24,143,213.28,49
550,2016-04-25,144,213.72,49
551,2016-04-26,144,213.49,49
552,2016-04-27,143,213.27,49
553,2016-04-28,144,213.57,49
554,2016-04-29,143,213.4,49
555,2016-04-30,143,213.3,49
556,2016-05-01,144,213.58,49
557,2016-05-02,143,213.24,49
558,2016-05-03,143,213.17,49
559,2016-05-04,144,213.65,49
560,2016-05-05,143,213.13,49
561,2016-05-06,143,213.28,49
562,2016-05-07,144,213.56,49
563,2016-05-08,143,213.02,49
564,2016-05-09,143,213.41,49
565,2016-05-10,143,213.38,49
566,2016-05-11,143,213.09,49
567,2016-05-12,144,213.46,49
568,2016-05-13,144,213.5,49
569,2016-05-14,143,213.11,49
570,2016-05-15,143,213.56,49
571,2016-05-16,143,213.26,49
572,2016-05-17,143,213.27,49
573,2016-05-18,144,213.58,49
574,2016-05-19,143,213.24,48
575,2016-05-20,143,213.33,48
576,2016-05-21,143,213.76,48
577,2016-05-22,143,213.11,48
578,2016-05-23,143,213.34,48
579,2016-05-24,144,213.65,48
580,2016-05-25,143,213.25,48
581,2016-05-26,143,213.6,48
582,2016-05-27,144,213.75,48
583,2016-05-28,143,213.23,48
584,2016-05-29,144,213.62,48
585,2016-05-30,144,213.75,48
586,2016-05-31,143,213.3,48
587,2016-06-01,144,213.95,48
588,2016-06-02,144,213.78,48
589,2016-06-03,143,213.52,48
590,2016-06-04,144,214.12,48
591,2016-06-05,144,213.98,48
592,2016-06-06,144,213.67,48
593,2016-06-07,144,214.17,48
594,2016-06-08,144,213.92,48
595,2016-06-09,144,213.93,48
596,2016-06-10,144,214.29,48
597,2016-06-11,144,214.0,48
598,2016-06-12,144,214.14,48
599,2016-06-13,145,214.52,48
600,2016-06-14,144,214.07,48
601,2016-06-15,144,214.38,48
602,2016-06-16,145,214.71,48
603,2016-06-17,144,214.3,48
604,2016-06-18,144,214.53,48
605,2016-06-19,145,214.64,54
606,2016-06-20,144,214.36,54
607,2016-06-21,145,214.75,54
608,2016-06-22,145,214.7,54
609,2016-06-23,144,214.53,54
610,2016-06-24,145,215.04,54
611,2016-06-25,145,214.75,54
612,2016-06-26,145,214.75,54
613,2016-06-27,145,215.1,54
614,2016-06-28,145,215.0,54
615,2016-06-29,145,214.87,54
616,2016-06-30,145,215.53,54
617,2016-07-01,145,215.23,54
618,2016-07-02,145,215.45,54
619,2016-07-03,145,215.84,54
620,2016-07-04,145,215.28,54
621,2016-07-05,146,215.58,54
622,2016-07-06,146,215.78,54
623,2016-07-07,145,215.49,54
624,2016-07-08,146,215.95,54
625,2016-07-09,146,215.83,54
626,2016-07-10,146,215.65,54
627,2016-07-11,146,216.06,54
628,2016-07-12,146,216.1,54
629,2016-07-13,146,215.86,54
630,2016-07-14,146,216.57,54
631,2016-07-15,146,216.12,54
632,2016-07-16,146,216.18,54
633,2016-07-17,147,216.65,54
634,2016-07-18,146,216.31,54
635,2016-07-19,147,216.43,53
636,2016-07-20,147,216.91,53
637,2016-07-21,146,216.55,53
638,2016-07-22,147,216.76,53
639,2016-07-23,147,217.19,53
640,2016-07-24,147,216.78,53
641,2016-07-25,147,217.07,53
642,2016-07-26,147,217.41,53
643,2016-07-27,147,216.82,53
644,2016-07-28,147,217.35,53
645,2016-07-29,147,217.37,53
646,2016-07-30,147,217.11,53
647,2016-07-31,148,217.54,53
648,2016-08-01,148,217.64,53
649,2016-08-02,147,217.43,53
650,2016-08-03,148,217.88,53
651,2016-08-04,148,217.73,53
652,2016-08-05,148,217.74,53
653,2016-08-06,148,218.14,53
654,2016-08-07,148,217.68,53
655,2016-08-08,148,217.79,53
656,2016-08-09,148,218.22,53
657,2016-08-10,148,218.04,53
658,2016-08-11,148,218.24,53
659,2016-08-12,149,218.44,53
660,2016-08-13,148,218.0,53
661,2016-08-14,148,218.44,53
662,2016-08-15,149,218.55,53
663,2016-08-16,148,218.4,53
664,2016-08-17,149,218.76,53
665,2016-08-18,149,218.77,53
666,2016-08-19,148,218.57,48
667,2016-08-20,149,219.02,48
668,2016-08-21,149,218.87,48
669,2016-08-22,149,218.67,48
670,2016-08-23,149,219.13,48
671,2016-08-24,149,218.88,48
672,2016-08-25,149,218.83,48
673,2016-08-26,149,219.56,48
674,2016-08-27,149,219.06,48
675,2016-08-28,149,219.33,48
676,2016-08-29,150,219.49,48
677,2016-08-30,149,219.2,48
678,2016-08-31,150,219.44,48
679,2016-09-01,150,219.47,48
680,2016-09-02,149,219.3,48
681,2016-09-03,150,219.62,48
682,2016-09-04,150,219.58,48
683,2016-09-05,150,219.36,48
684,2016-09-06,150,219.85,48
685,2016-09-07,150,219.78,48
686,2016-09-08,150,219.66,48
687,2016-09-09,150,219.95,48
688,2016-09-10,150,219.74,48
689,2016-09-11,150,219.59,48
690,2016-09-12,150,219.98,48
691,2016-09-13,150,219.86,48
692,2016-09-14,150,219.95,48
693,2016-09-15,150,220.32,48
694,2016-09-16,150,219.87,48
695,2016-09-17,150,220.06,48
696,2016-09-18,150,220.34,48
697,2016-09-19,150,220.02,50
698,2016-09-20,150,220.27,50
699,2016-09-21,150,220.41,50
700,2016-09-22,150,219.97,50
701,2016-09-23,150,220.38,50
702,2016-09-24,150,220.4,50
703,2016-09-25,150,220.12,50
704,2016-09-26,150,220.38,50
705,2016-09-27,150,220.4,50
706,2016-09-28,150,220.0,50
707,2016-09-29,150,220.58,50
708,2016-09-30,150,220.21,50
709,2016-10-01,150,220.23,50
710,2016-10-02,150,220.75,50
711,2016-10-03,150,220.04,50
712,2016-10-04,150,220.2,50
713,2016-10-05,151,220.58,50
714,2016-10-06,150,220.17,50
715,2016-10-07,150,220.39,50
716,2016-10-08,150,220.48,50
717,2016-10-09,150,220.08,50
718,2016-10-10,150,220.54,50
719,2016-10-11,150,220.54,50
720,2016-10-12,150,220.07,50
721,2016-10-13,150,220.41,50
722,2016-10-14,150,220.42,50
723,2016-10-15,150,219.98,50
724,2016-10-16,150,220.49,50
725,2016-10-17,150,220.37,50
726,2016-10-18,150,220.0,50
727,2016-10-19,150,220.3,55
728,2016-10-20,150,219.95,55
729,2016-10-21,150,220.1,55
730,2016-10-22,150,220.47,55
731,2016-10-23,150,219.8,55
732,2016-10-24,150,219.94,55
733,2016-10-25,150,220.28,55
734,2016-10-26,150,219.69,55
735,2016-10-27,150,219.89,55
736,2016-10-28,150,220.07,55
737,2016-10-29,150,219.66,55
738,2016-10-30,150,219.96,55
739,2016-10-31,150,219.87,55
740,2016-11-01,150,219.64,55
741,2016-11-02,150,219.79,55
742,2016-11-03,150,219.64,55
743,2016-11-04,149,219.24,55
744,2016-11-05,150,219.66,55
745,2016-11-06,149,219.49,55
746,2016-11-07,149,219.23,55
747,2016-11-08,150,219.56,55
748,2016-11-09,149,219.21,55
749,2016-11-10,149,219.09,55
750,2016-11-11,149,219.42,55
751,2016-11-12,149,219.02,55
752,2016-11-13,149,218.91,55
753,2016-11-14,149,219.15,55
754,2016-11-15,149,218.61,55
755,2016-11-16,149,218.98,55
756,2016-11-17,149,218.79,55
757,2016-11-18,148,218.55,55
758,2016-11-19,149,218.56,66
759,2016-11-20,149,218.52,66
760,2016-11-21,148,218.2,66
761,2016-11-22,148,218.5,66
762,2016-11-23,148,218.23,66
763,2016-11-24,148,217.79,66
764,2016-11-25,148,218.22,66
765,2016-11-26,148,218.07,66
766,2016-11-27,148,217.84,66
767,2016-11-28,148,217.97,66
768,2016-11-29,148,217.77,66
769,2016-11-30,148,217.38,66
770,2016-12-01,148,217.65,66
771,2016-12-02,147,217.24,66
772,2016-12-03,147,217.33,66
773,2016-12-04,147,217.38,66
774,2016-12-05,147,217.05,66
775,2016-12-06,147,217.19,66
776,2016-12-07,147,217.07,66
777,2016-12-08,147,216.49,66
778,2016-12-09,147,216.74,66
779,2016-12-10,147,216.69,66
780,2016-12-11,146,216.36,66
781,2016-12-12,147,216.51,66
782,2016-12-13,146,216.32,66
783,2016-12-14,146,216.09,66
784,2016-12-15,146,216.37,66
785,2016-12-16,146,215.97,66
786,2016-12-17,146,215.84,66
787,2016-12-18,146,215.92,66
788,2016-12-19,145,215.42,76
789,2016-12-20,145,215.51,76
790,2016-12-21,146,215.68,76
791,2016-12-22,145,215.04,76
792,2016-12-23,145,215.2,76
793,2016-12-24,145,215.13,76
794,2016-12-25,145,214.74,76
795,2016-12-26,145,214.97,76
796,2016-12-27,145,214.61,76
797,2016-12-28,144,214.17,76
798,2016-12-29,145,214.44,76
799,2016-12-30,144,214.21,76
800,2016-12-31,144,214.09,76
801,2017-01-01,144,214.13,76
802,2017-01-02,144,213.89,76
803,2017-01-03,144,213.56,76
804,2017-01-04,144,213.74,76
805,2017-01-05,143,213.49,76
806,2017-01-06,143,213.2,76
807,2017-01-07,143,213.49,76
808,2017-01-08,143,212.93,76
809,2017-01-09,143,212.84,76
810,2017-01-10,143,213.05,76
811,2017-01-11,143,212.55,76
812,2017-01-12,143,212.61,76
813,2017-01-13,143,212.72,76
814,2017-01-14,142,212.12,76
815,2017-01-15,142,212.35,76
816,2017-01-16,142,212.21,76
817,2017-01-17,142,211.66,76
818,2017-01-18,142,212.0,76
819,2017-01-19,142,211.59,55
820,2017-01-20,141,211.26,55
821,2017-01-21,141,211.63,55
