,date,products_sold,price,trends
95,2015-01-25,170,229.29,71
96,2015-01-26,169,229.6,71
97,2015-01-27,169,228.85,71
98,2015-01-28,170,228.0,71
99,2015-01-29,169,229.27,71
100,2015-01-30,169,229.76,71
101,2015-01-31,169,229.55,71
102,2015-02-01,169,229.37,71
103,2015-02-02,168,230.13,71
104,2015-02-03,168,228.74,71
105,2015-02-04,169,228.32,71
106,2015-02-05,169,228.34,71
107,2015-02-06,168,228.08,71
108,2015-02-07,168,229.0,71
109,2015-02-08,169,229.22,71
110,2015-02-09,169,228.75,71
111,2015-02-10,169,228.47,71
112,2015-02-11,168,228.76,71
113,2015-02-12,168,228.03,71
114,2015-02-13,168,228.67,71
115,2015-02-14,168,228.71,71
116,2015-02-15,168,228.64,71
117,2015-02-16,168,228.84,71
118,2015-02-17,168,227.89,71
119,2015-02-18,168,227.35,81
120,2015-02-19,169,227.73,81
121,2015-02-20,167,227.57,81
122,2015-02-21,168,227.95,81
123,2015-02-22,169,228.32,81
124,2015-02-23,168,227.9,81
125,2015-02-24,167,227.1,81
126,2015-02-25,167,227.53,81
127,2015-02-26,168,227.45,81
128,2015-02-27,168,227.98,81
129,2015-02-28,167,228.33,81
130,2015-03-01,167,227.62,81
131,2015-03-02,167,227.43,81
132,2015-03-03,167,227.81,81
133,2015-03-04,167,227.22,81
134,2015-03-05,167,227.8,81
135,2015-03-06,167,227.35,81
136,2015-03-07,167,226.49,81
137,2015-03-08,168,228.01,81
138,2015-03-09,167,226.39,81
139,2015-03-10,167,227.0,81
140,2015-03-11,167,227.01,81
141,2015-03-12,166,226.55,81
142,2015-03-13,167,227.07,81
143,2015-03-14,168,226.13,81
144,2015-03-15,166,226.27,81
145,2015-03-16,167,227.34,81
146,2015-03-17,167,227.15,81
147,2015-03-18,167,227.38,86
148,2015-03-19,167,227.15,86
149,2015-03-20,167,226.85,86
150,2015-03-21,167,226.46,86
151,2015-03-22,167,226.15,86
152,2015-03-23,166,226.98,86
153,2015-03-24,166,226.86,86
154,2015-03-25,167,227.37,86
155,2015-03-26,167,226.68,86
156,2015-03-27,166,226.64,86
157,2015-03-28,167,226.4,86
158,2015-03-29,166,226.7,86
159,2015-03-30,167,226.28,86
160,2015-03-31,167,226.34,86
161,2015-04-01,167,226.35,86
162,2015-04-02,167,226.89,86
163,2015-04-03,167,226.57,86
164,2015-04-04,166,226.77,86
165,2015-04-05,167,226.6,86
166,2015-04-06,167,226.86,86
167,2015-04-07,166,226.79,86
168,2015-04-08,167,227.35,86
169,2015-04-09,167,226.66,86
170,2015-04-10,167,226.96,86
171,2015-04-11,168,227.63,86
172,2015-04-12,166,226.72,86
173,2015-04-13,167,226.94,86
174,2015-04-14,167,227.07,86
175,2015-04-15,166,226.86,86
176,2015-04-16,167,227.15,86
177,2015-04-17,168,226.99,86
178,2015-04-18,167,227.54,89
179,2015-04-19,169,226.74,89
180,2015-04-20,168,227.85,89
181,2015-04-21,167,227.14,89
182,2015-04-22,168,227.53,89
183,2015-04-23,168,227.51,89
184,2015-04-24,168,226.52,89
185,2015-04-25,167,227.94,89
186,2015-04-26,168,227.68,89
187,2015-04-27,167,227.53,89
188,2015-04-28,168,228.04,89
189,2015-04-29,167,227.1,89
190,2015-04-30,167,227.4,89
191,2015-05-01,168,227.81,89
192,2015-05-02,168,227.81,89
193,2015-05-03,168,227.5,89
194,2015-05-04,168,228.63,89
195,2015-05-05,168,227.88,89
196,2015-05-06,167,228.13,89
197,2015-05-07,168,227.44,89
198,2015-05-08,168,227.81,89
199,2015-05-09,168,228.51,89
200,2015-05-10,168,228.27,89
201,2015-05-11,167,228.03,89
202,2015-05-12,168,228.69,89
203,2015-05-13,169,228.86,89
204,2015-05-14,168,228.15,89
205,2015-05-15,169,228.64,89
206,2015-05-16,169,229.33,89
207,2015-05-17,169,228.98,89
208,2015-05-18,170,229.07,89
209,2015-05-19,168,228.57,89
210,2015-05-20,169,229.37,89
211,2015-05-21,169,229.64,89
212,2015-05-22,168,228.61,89
213,2015-05-23,169,229.43,89
214,2015-05-24,169,229.42,89
215,2015-05-25,170,230.0,89
216,2015-05-26,170,229.28,89
217,2015-05-27,170,229.89,89
218,2015-05-28,170,230.16,89
219,2015-05-29,170,229.61,89
220,2015-05-30,170,229.79,89
221,2015-05-31,170,230.4,89
222,2015-06-01,170,230.22,89
223,2015-06-02,170,230.5,89
224,2015-06-03,170,230.35,89
225,2015-06-04,171,229.81,89
226,2015-06-05,170,229.82,89
227,2015-06-06,171,230.6,89
228,2015-06-07,170,230.65,89
229,2015-06-08,171,231.17,89
230,2015-06-09,171,231.22,89
231,2015-06-10,172,231.81,89
232,2015-06-11,171,230.63,89
233,2015-06-12,171,231.12,89
234,2015-06-13,171,232.2,89
235,2015-06-14,171,231.48,89
236,2015-06-15,172,230.96,89
237,2015-06-16,173,232.09,89
238,2015-06-17,172,231.68,89
239,2015-06-18,172,231.88,78
240,2015-06-19,173,232.3,78
241,2015-06-20,172,232.44,78
242,2015-06-21,172,232.15,78
243,2015-06-22,173,232.92,78
244,2015-06-23,173,232.65,78
245,2015-06-24,173,233.11,78
246,2015-06-25,174,232.87,78
247,2015-06-26,173,233.12,78
248,2015-06-27,173,234.78,78
249,2015-06-28,174,233.42,78
250,2015-06-29,174,232.57,78
251,2015-06-30,174,233.93,78
252,2015-07-01,174,235.23,78
253,2015-07-02,174,234.28,78
254,2015-07-03,174,233.8,78
255,2015-07-04,174,234.17,78
256,2015-07-05,175,234.72,78
257,2015-07-06,175,233.81,78
258,2015-07-07,174,234.65,78
259,2015-07-08,175,234.73,78
260,2015-07-09,176,234.94,78
261,2015-07-10,175,234.67,78
262,2015-07-11,176,235.39,78
263,2015-07-12,175,235.53,78
264,2015-07-13,175,235.74,78
265,2015-07-14,176,236.0,78
266,2015-07-15,176,235.67,78
267,2015-07-16,176,236.35,78
268,2015-07-17,176,236.39,78
269,2015-07-18,175,236.14,78
270,2015-07-19,177,236.47,78
271,2015-07-20,177,236.83,78
272,2015-07-21,176,237.4,78
273,2015-07-22,177,236.89,78
274,2015-07-23,177,237.22,78
275,2015-07-24,177,237.06,78
276,2015-07-25,178,237.49,78
277,2015-07-26,177,237.91,78
278,2015-07-27,178,236.91,78
279,2015-07-28,178,237.17,78
280,2015-07-29,178,237.35,78
281,2015-07-30,178,238.34,78
282,2015-07-31,177,238.61,78
283,2015-08-01,178,238.14,78
284,2015-08-02,179,237.35,78
285,2015-08-03,179,239.08,78
286,2015-08-04,179,238.95,78
287,2015-08-05,180,238.76,78
288,2015-08-06,179,239.04,78
289,2015-08-07,179,239.01,78
290,2015-08-08,179,239.56,78
291,2015-08-09,179,240.01,78
292,2015-08-10,179,239.52,78
293,2015-08-11,180,239.87,78
294,2015-08-12,179,239.51,78
295,2015-08-13,180,240.23,78
296,2015-08-14,180,239.02,78
297,2015-08-15,180,240.05,78
298,2015-08-16,179,239.9,78
299,2015-08-17,180,241.42,78
300,2015-08-18,181,240.4,80
301,2015-08-19,180,241.1,80
302,2015-08-20,181,241.38,80
303,2015-08-21,181,240.97,80
304,2015-08-22,181,241.76,80
305,2015-08-23,181,240.8,80
306,2015-08-24,181,241.06,80
307,2015-08-25,181,241.16,80
308,2015-08-26,182,241.1,80
309,2015-08-27,181,241.98,80
310,2015-08-28,182,241.63,80
311,2015-08-29,182,241.82,80
312,2015-08-30,182,241.53,80
313,2015-08-31,182,242.05,80
314,2015-09-01,183,242.93,80
315,2015-09-02,182,242.99,80
316,2015-09-03,183,242.94,80
317,2015-09-04,183,242.92,80
318,2015-09-05,183,241.31,80
319,2015-09-06,183,243.72,80
320,2015-09-07,184,242.94,80
321,2015-09-08,182,242.27,80
322,2015-09-09,184,244.33,80
323,2015-09-10,184,243.71,80
324,2015-09-11,183,243.01,80
325,2015-09-12,183,243.89,80
326,2015-09-13,184,243.37,80
327,2015-09-14,184,243.25,80
328,2015-09-15,184,244.5,80
329,2015-09-16,184,243.67,80
330,2015-09-17,185,243.8,80
331,2015-09-18,185,243.22,77
332,2015-09-19,184,244.2,77
333,2015-09-20,184,244.32,77
334,2015-09-21,185,244.73,77
335,2015-09-22,185,245.33,77
336,2015-09-23,185,245.07,77
337,2015-09-24,185,245.38,77
338,2015-09-25,184,244.77,77
339,2015-09-26,186,245.23,77
340,2015-09-27,186,245.32,77
341,2015-09-28,185,244.39,77
342,2015-09-29,186,245.49,77
343,2015-09-30,185,245.37,77
344,2015-10-01,186,245.61,77
345,2015-10-02,186,245.6,77
346,2015-10-03,185,244.99,77
347,2015-10-04,185,245.09,77
348,2015-10-05,187,245.93,77
349,2015-10-06,185,245.2,77
350,2015-10-07,186,245.67,77
351,2015-10-08,186,245.87,77
352,2015-10-09,185,245.56,77
353,2015-10-10,186,246.49,77
354,2015-10-11,186,246.72,77
355,2015-10-12,186,245.88,77
356,2015-10-13,186,246.13,77
357,2015-10-14,186,245.86,77
358,2015-10-15,186,246.02,77
359,2015-10-16,187,246.64,77
360,2015-10-17,186,246.57,77
361,2015-10-18,186,245.89,79
362,2015-10-19,187,246.89,79
363,2015-10-20,186,246.26,79
364,2015-10-21,186,246.36,79
365,2015-10-22,187,246.89,79
366,2015-10-23,186,245.84,79
367,2015-10-24,187,246.72,79
368,2015-10-25,187,247.15,79
369,2015-10-26,186,246.61,79
370,2015-10-27,187,247.16,79
371,2015-10-28,187,247.71,79
372,2015-10-29,187,246.54,79
373,2015-10-30,187,247.45,79
374,2015-10-31,187,246.73,79
375,2015-11-01,187,246.8,79
376,2015-11-02,187,246.44,79
377,2015-11-03,187,246.82,79
378,2015-11-04,187,246.91,79
379,2015-11-05,186,247.45,79
380,2015-11-06,187,247.25,79
381,2015-11-07,186,246.59,79
382,2015-11-08,187,247.42,79
383,2015-11-09,188,246.75,79
384,2015-11-10,188,246.9,79
385,2015-11-11,187,247.27,79
386,2015-11-12,187,246.84,79
387,2015-11-13,187,246.99,79
388,2015-11-14,187,247.74,79
389,2015-11-15,187,246.67,79
390,2015-11-16,187,247.29,79
391,2015-11-17,186,247.43,79
392,2015-11-18,186,246.61,74
393,2015-11-19,187,246.44,74
394,2015-11-20,187,246.84,74
395,2015-11-21,187,247.07,74
396,2015-11-22,187,247.61,74
397,2015-11-23,188,247.38,74
398,2015-11-24,187,246.41,74
399,2015-11-25,187,247.24,74
400,2015-11-26,187,247.26,74
401,2015-11-27,187,246.56,74
402,2015-11-28,187,246.65,74
403,2015-11-29,187,247.4,74
404,2015-11-30,187,246.74,74
405,2015-12-01,188,246.62,74
406,2015-12-02,187,247.3,74
407,2015-12-03,186,246.94,74
408,2015-12-04,187,247.33,74
409,2015-12-05,186,246.4,74
410,2015-12-06,186,246.8,74
411,2015-12-07,187,247.36,74
412,2015-12-08,186,246.41,74
413,2015-12-09,187,246.71,74
414,2015-12-10,186,246.22,74
415,2015-12-11,186,246.53,74
416,2015-12-12,187,247.02,74
417,2015-12-13,186,246.36,74
418,2015-12-14,186,246.39,74
419,2015-12-15,187,246.1,74
420,2015-12-16,186,245.87,74
421,2015-12-17,186,246.16,74
422,2015-12-18,186,246.22,93
423,2015-12-19,187,245.52,93
424,2015-12-20,186,246.19,93
425,2015-12-21,186,246.41,93
426,2015-12-22,186,246.66,93
427,2015-12-23,185,245.74,93
428,2015-12-24,186,245.76,93
429,2015-12-25,185,245.95,93
430,2015-12-26,185,245.75,93
431,2015-12-27,186,246.16,93
432,2015-12-28,186,245.78,93
433,2015-12-29,186,245.7,93
434,2015-12-30,186,246.55,93
435,2015-12-31,185,245.07,93
436,2016-01-01,186,245.43,93
437,2016-01-02,185,245.34,93
438,2016-01-03,185,245.24,93
439,2016-01-04,186,245.01,93
440,2016-01-05,185,245.29,93
441,2016-01-06,185,245.64,93
442,2016-01-07,185,245.48,93
443,2016-01-08,185,244.5,93
444,2016-01-09,185,244.81,93
445,2016-01-10,185,245.02,93
446,2016-01-11,185,245.2,93
447,2016-01-12,185,244.48,93
448,2016-01-13,184,244.97,93
449,2016-01-14,184,244.18,93
450,2016-01-15,185,244.17,93
451,2016-01-16,184,244.76,93
452,2016-01-17,185,243.76,93
453,2016-01-18,184,245.02,64
454,2016-01-19,183,244.4,64
455,2016-01-20,185,244.47,64
456,2016-01-21,184,244.34,64
457,2016-01-22,184,244.4,64
458,2016-01-23,184,243.91,64
459,2016-01-24,184,243.9,64
460,2016-01-25,184,243.89,64
461,2016-01-26,184,243.99,64
462,2016-01-27,184,243.99,64
463,2016-01-28,184,243.72,64
464,2016-01-29,183,243.7,64
465,2016-01-30,184,243.62,64
466,2016-01-31,183,244.32,64
467,2016-02-01,183,244.29,64
468,2016-02-02,184,243.56,64
469,2016-02-03,183,242.99,64
470,2016-02-04,184,244.04,64
471,2016-02-05,183,243.13,64
472,2016-02-06,182,243.68,64
473,2016-02-07,183,243.7,64
474,2016-02-08,183,243.01,64
475,2016-02-09,183,243.0,64
476,2016-02-10,182,243.12,64
477,2016-02-11,182,243.23,64
478,2016-02-12,182,242.18,64
479,2016-02-13,183,242.04,64
480,2016-02-14,182,243.52,64
481,2016-02-15,183,241.63,64
482,2016-02-16,182,243.84,64
483,2016-02-17,182,243.33,64
484,2016-02-18,182,242.2,68
485,2016-02-19,183,242.57,68
486,2016-02-20,182,242.7,68
487,2016-02-21,183,243.22,68
488,2016-02-22,183,242.28,68
489,2016-02-23,182,242.37,68
490,2016-02-24,182,242.3,68
491,2016-02-25,182,242.22,68
492,2016-02-26,182,241.47,68
493,2016-02-27,182,242.13,68
494,2016-02-28,183,242.31,68
495,2016-02-29,182,240.94,68
496,2016-03-01,182,242.22,68
497,2016-03-02,182,241.98,68
498,2016-03-03,182,242.28,68
499,2016-03-04,183,241.88,68
500,2016-03-05,182,241.8,68
501,2016-03-06,182,241.19,68
502,2016-03-07,182,241.87,68
503,2016-03-08,181,242.11,68
504,2016-03-09,182,241.83,68
505,2016-03-10,181,242.53,68
506,2016-03-11,181,242.17,68
507,2016-03-12,182,242.34,68
508,2016-03-13,181,241.65,68
509,2016-03-14,181,242.02,68
510,2016-03-15,182,241.33,68
511,2016-03-16,182,241.73,68
512,2016-03-17,181,240.72,68
513,2016-03-18,182,241.97,73
514,2016-03-19,181,241.24,73
515,2016-03-20,182,240.83,73
516,2016-03-21,182,241.68,73
517,2016-03-22,182,242.0,73
518,2016-03-23,182,240.85,73
519,2016-03-24,182,241.9,73
520,2016-03-25,181,241.01,73
521,2016-03-26,181,241.32,73
522,2016-03-27,181,242.27,73
523,2016-03-28,182,241.69,73
524,2016-03-29,182,240.87,73
525,2016-03-30,181,241.67,73
526,2016-03-31,181,241.23,73
527,2016-04-01,182,241.54,73
528,2016-04-02,181,241.74,73
529,2016-04-03,181,240.75,73
530,2016-04-04,181,242.0,73
531,2016-04-05,181,240.86,73
532,2016-04-06,181,241.5,73
533,2016-04-07,182,241.36,73
534,2016-04-08,181,241.68,73
535,2016-04-09,181,241.88,73
536,2016-04-10,182,242.04,73
537,2016-04-11,182,241.19,73
538,2016-04-12,181,241.76,73
539,2016-04-13,182,242.6,73
540,2016-04-14,181,241.16,73
541,2016-04-15,182,242.06,73
542,2016-04-16,182,241.39,73
543,2016-04-17,181,241.69,73
544,2016-04-18,182,242.55,77
545,2016-04-19,182,242.12,77
546,2016-04-20,181,241.22,77
547,2016-04-21,182,242.23,77
548,2016-04-22,183,242.33,77
549,2016-04-23,182,241.7,77
550,2016-04-24,182,241.78,77
551,2016-04-25,182,241.5,77
552,2016-04-26,182,242.26,77
553,2016-04-27,182,242.45,77
554,2016-04-28,182,242.29,77
555,2016-04-29,182,242.23,77
556,2016-04-30,183,242.81,77
557,2016-05-01,182,241.97,77
558,2016-05-02,182,242.28,77
559,2016-05-03,182,243.0,77
560,2016-05-04,182,242.64,77
561,2016-05-05,183,242.29,77
562,2016-05-06,183,243.15,77
563,2016-05-07,182,242.83,77
564,2016-05-08,183,242.42,77
565,2016-05-09,184,243.51,77
566,2016-05-10,183,241.51,77
567,2016-05-11,183,243.06,77
568,2016-05-12,183,243.14,77
569,2016-05-13,183,243.37,77
570,2016-05-14,184,243.57,77
571,2016-05-15,184,243.4,77
572,2016-05-16,183,243.38,77
573,2016-05-17,184,243.81,77
574,2016-05-18,184,243.95,78
575,2016-05-19,183,243.17,78
576,2016-05-20,184,243.37,78
577,2016-05-21,183,244.1,78
578,2016-05-22,184,243.37,78
579,2016-05-23,184,244.44,78
580,2016-05-24,184,244.19,78
581,2016-05-25,184,243.93,78
582,2016-05-26,185,245.12,78
583,2016-05-27,184,244.61,78
584,2016-05-28,184,244.84,78
585,2016-05-29,185,244.85,78
586,2016-05-30,185,244.05,78
587,2016-05-31,185,245.13,78
588,2016-06-01,185,245.03,78
589,2016-06-02,185,245.02,78
590,2016-06-03,185,244.85,78
591,2016-06-04,185,244.98,78
592,2016-06-05,186,245.41,78
593,2016-06-06,186,245.11,78
594,2016-06-07,186,245.73,78
595,2016-06-08,186,245.42,78
596,2016-06-09,186,245.95,78
597,2016-06-10,185,245.77,78
598,2016-06-11,186,245.7,78
599,2016-06-12,186,246.41,78
600,2016-06-13,186,246.22,78
601,2016-06-14,186,245.88,78
602,2016-06-15,186,246.93,78
603,2016-06-16,187,246.96,78
604,2016-06-17,188,246.35,78
605,2016-06-18,187,247.11,74
606,2016-06-19,186,246.7,74
607,2016-06-20,187,247.4,74
608,2016-06-21,187,247.37,74
609,2016-06-22,187,247.21,74
610,2016-06-23,187,248.04,74
611,2016-06-24,187,247.23,74
612,2016-06-25,188,248.01,74
613,2016-06-26,189,248.75,74
614,2016-06-27,189,248.05,74
615,2016-06-28,188,248.25,74
616,2016-06-29,189,248.4,74
617,2016-06-30,188,248.14,74
618,2016-07-01,188,248.59,74
619,2016-07-02,189,249.25,74
620,2016-07-03,189,249.09,74
621,2016-07-04,189,248.87,74
622,2016-07-05,189,248.73,74
623,2016-07-06,189,249.93,74
624,2016-07-07,190,249.94,74
625,2016-07-08,190,249.15,74
626,2016-07-09,189,249.21,74
627,2016-07-10,190,250.44,74
628,2016-07-11,190,249.78,74
629,2016-07-12,190,250.82,74
630,2016-07-13,191,250.63,74
631,2016-07-14,191,250.6,74
632,2016-07-15,190,250.26,74
633,2016-07-16,191,251.17,74
634,2016-07-17,191,251.0,74
635,2016-07-18,191,250.98,69
636,2016-07-19,191,251.96,69
637,2016-07-20,191,250.61,69
638,2016-07-21,191,251.18,69
639,2016-07-22,192,252.14,69
640,2016-07-23,191,251.61,69
641,2016-07-24,192,252.12,69
642,2016-07-25,192,253.1,69
643,2016-07-26,191,252.13,69
644,2016-07-27,193,251.49,69
645,2016-07-28,193,252.29,69
646,2016-07-29,192,251.57,69
647,2016-07-30,192,252.78,69
648,2016-07-31,193,252.26,69
649,2016-08-01,193,252.61,69
650,2016-08-02,194,253.41,69
651,2016-08-03,194,252.71,69
652,2016-08-04,193,253.4,69
653,2016-08-05,193,253.37,69
654,2016-08-06,193,253.3,69
655,2016-08-07,195,253.52,69
656,2016-08-08,194,254.56,69
657,2016-08-09,194,253.64,69
658,2016-08-10,195,254.58,69
659,2016-08-11,195,254.08,69
660,2016-08-12,195,254.61,69
661,2016-08-13,195,254.89,69
662,2016-08-14,194,254.44,69
663,2016-08-15,195,255.0,69
664,2016-08-16,196,255.17,69
665,2016-08-17,196,254.7,69
666,2016-08-18,195,254.72,62
667,2016-08-19,196,256.05,62
668,2016-08-20,196,256.25,62
669,2016-08-21,196,255.21,62
670,2016-08-22,196,256.4,62
671,2016-08-23,195,255.73,62
672,2016-08-24,196,256.56,62
673,2016-08-25,197,256.63,62
674,2016-08-26,196,256.4,62
675,2016-08-27,197,255.56,62
676,2016-08-28,197,256.77,62
677,2016-08-29,197,256.41,62
678,2016-08-30,196,256.9,62
679,2016-08-31,197,256.99,62
680,2016-09-01,197,257.04,62
681,2016-09-02,197,257.39,62
682,2016-09-03,198,257.41,62
683,2016-09-04,198,256.74,62
684,2016-09-05,198,257.48,62
685,2016-09-06,198,257.16,62
686,2016-09-07,198,257.75,62
687,2016-09-08,199,258.19,62
688,2016-09-09,198,258.45,62
689,2016-09-10,198,258.15,62
690,2016-09-11,199,258.39,62
691,2016-09-12,198,258.49,62
692,2016-09-13,199,258.39,62
693,2016-09-14,199,259.05,62
694,2016-09-15,198,258.17,62
695,2016-09-16,198,258.76,62
696,2016-09-17,199,258.73,62
697,2016-09-18,199,258.39,64
698,2016-09-19,199,259.27,64
699,2016-09-20,199,260.41,64
700,2016-09-21,199,258.47,64
701,2016-09-22,199,259.14,64
702,2016-09-23,200,259.5,64
703,2016-09-24,199,259.29,64
704,2016-09-25,200,258.99,64
705,2016-09-26,199,259.99,64
706,2016-09-27,199,259.87,64
707,2016-09-28,201,259.91,64
708,2016-09-29,200,259.0,64
709,2016-09-30,200,259.86,64
710,2016-10-01,200,259.85,64
711,2016-10-02,200,260.01,64
712,2016-10-03,201,261.11,64
713,2016-10-04,200,260.16,64
714,2016-10-05,200,259.89,64
715,2016-10-06,200,260.53,64
716,2016-10-07,200,260.81,64
717,2016-10-08,200,259.61,64
718,2016-10-09,200,260.94,64
719,2016-10-10,201,260.81,64
720,2016-10-11,200,260.44,64
721,2016-10-12,201,261.3,64
722,2016-10-13,201,260.7,64
723,2016-10-14,201,260.72,64
724,2016-10-15,201,261.44,64
725,2016-10-16,201,260.88,64
726,2016-10-17,202,260.38,64
727,2016-10-18,201,261.85,69
728,2016-10-19,200,261.35,69
729,2016-10-20,201,260.75,69
730,2016-10-21,201,262.06,69
731,2016-10-22,201,261.56,69
732,2016-10-23,202,260.98,69
733,2016-10-24,201,261.89,69
734,2016-10-25,202,260.96,69
735,2016-10-26,202,261.14,69
736,2016-10-27,202,262.21,69
737,2016-10-28,201,260.64,69
738,2016-10-29,202,261.55,69
739,2016-10-30,201,261.58,69
740,2016-10-31,201,261.03,69
741,2016-11-01,202,261.7,69
742,2016-11-02,201,261.77,69
743,2016-11-03,202,261.44,69
744,2016-11-04,202,261.35,69
745,2016-11-05,201,261.45,69
746,2016-11-06,202,261.45,69
747,2016-11-07,202,261.56,69
748,2016-11-08,201,262.37,69
749,2016-11-09,202,261.25,69
750,2016-11-10,201,261.66,69
751,2016-11-11,201,261.09,69
752,2016-11-12,201,261.43,69
753,2016-11-13,202,260.84,69
754,2016-11-14,202,261.06,69
755,2016-11-15,201,261.35,69
756,2016-11-16,202,261.85,69
757,2016-11-17,202,260.78,69
758,2016-11-18,201,262.09,70
759,2016-11-19,201,261.98,70
760,2016-11-20,202,260.25,70
761,2016-11-21,202,261.49,70
762,2016-11-22,202,261.76,70
763,2016-11-23,201,261.5,70
764,2016-11-24,201,261.45,70
765,2016-11-25,201,261.72,70
766,2016-11-26,201,260.35,70
767,2016-11-27,201,261.81,70
768,2016-11-28,202,261.7,70
769,2016-11-29,201,261.34,70
770,2016-11-30,202,261.77,70
771,2016-12-01,201,261.47,70
772,2016-12-02,202,261.45,70
773,2016-12-03,202,262.04,70
774,2016-12-04,201,261.84,70
775,2016-12-05,202,261.08,70
776,2016-12-06,202,261.05,70
777,2016-12-07,202,260.97,70
778,2016-12-08,202,261.89,70
779,2016-12-09,201,261.29,70
780,2016-12-10,201,260.42,70
781,2016-12-11,201,260.8,70
782,2016-12-12,202,260.92,70
783,2016-12-13,200,261.54,70
784,2016-12-14,201,261.02,70
785,2016-12-15,201,260.48,70
786,2016-12-16,201,261.12,70
787,2016-12-17,201,260.93,70
788,2016-12-18,201,260.46,70
789,2016-12-19,201,260.27,70
790,2016-12-20,201,260.83,70
791,2016-12-21,200,260.5,70
792,2016-12-22,200,260.69,70
793,2016-12-23,200,260.4,70
794,2016-12-24,200,260.74,70
795,2016-12-25,201,260.07,70
796,2016-12-26,201,260.99,70
797,2016-12-27,200,260.28,70
798,2016-12-28,200,259.95,70
799,2016-12-29,200,259.9,70
800,2016-12-30,200,259.39,70
801,2016-12-31,201,260.4,70
802,2017-01-01,201,260.4,70
803,2017-01-02,200,259.86,70
804,2017-01-03,200,260.3,70
805,2017-01-04,200,259.98,70
806,2017-01-05,199,259.66,70
807,2017-01-06,199,259.88,70
808,2017-01-07,200,260.31,70
809,2017-01-08,199,259.6,70
810,2017-01-09,200,260.41,70
811,2017-01-10,199,259.39,70
812,2017-01-11,199,258.41,70
813,2017-01-12,199,259.94,70
814,2017-01-13,199,258.84,70
815,2017-01-14,198,258.54,70
816,2017-01-15,200,259.47,70
817,2017-01-16,198,259.04,70
818,2017-01-17,199,258.96,70
819,2017-01-18,199,259.42,53
820,2017-01-19,199,258.02,53
821,2017-01-20,200,258.59,53
