,date,products_sold,price,trends
238,2015-06-17,179,193.96,89
239,2015-06-18,179,194.45,78
240,2015-06-19,180,194.64,78
241,2015-06-20,179,194.43,78
242,2015-06-21,180,194.98,78
243,2015-06-22,180,195.03,78
244,2015-06-23,180,194.91,78
245,2015-06-24,180,195.5,78
246,2015-06-25,180,195.43,78
247,2015-06-26,180,195.45,78
248,2015-06-27,181,196.03,78
249,2015-06-28,181,195.86,78
250,2015-06-29,181,196.01,78
251,2015-06-30,182,196.52,78
252,2015-07-01,181,196.28,78
253,2015-07-02,182,196.56,78
254,2015-07-03,182,196.98,78
255,2015-07-04,182,196.73,78
256,2015-07-05,182,197.15,78
257,2015-07-06,182,197.46,78
258,2015-07-07,182,197.22,78
259,2015-07-08,183,197.74,78
260,2015-07-09,183,197.9,78
261,2015-07-10,183,197.72,78
262,2015-07-11,183,198.3,78
263,2015-07-12,183,198.33,78
264,2015-07-13,183,198.26,78
265,2015-07-14,184,198.87,78
266,2015-07-15,184,198.78,78
267,2015-07-16,184,198.84,78
268,2015-07-17,184,199.41,78
269,2015-07-18,184,199.22,78
270,2015-07-19,184,199.41,78
271,2015-07-20,185,199.91,78
272,2015-07-21,185,199.67,78
273,2015-07-22,185,200.01,78
274,2015-07-23,185,200.41,78
275,2015-07-24,185,200.16,78
276,2015-07-25,186,200.62,78
277,2015-07-26,186,200.89,78
278,2015-07-27,186,200.66,78
279,2015-07-28,186,201.2,78
280,2015-07-29,186,201.32,78
281,2015-07-30,186,201.18,78
282,2015-07-31,187,201.77,78
283,2015-08-01,187,201.77,78
284,2015-08-02,187,201.74,78
285,2015-08-03,187,202.34,78
286,2015-08-04,187,202.21,78
287,2015-08-05,187,202.3,78
288,2015-08-06,188,202.85,78
289,2015-08-07,188,202.64,78
290,2015-08-08,188,202.87,78
291,2015-08-09,188,203.35,78
292,2015-08-10,188,203.1,78
293,2015-08-11,188,203.47,78
294,2015-08-12,189,203.83,78
295,2015-08-13,189,203.57,78
296,2015-08-14,189,204.04,78
297,2015-08-15,189,204.26,78
298,2015-08-16,189,204.04,78
299,2015-08-17,190,204.6,78
300,2015-08-18,190,204.68,80
301,2015-08-19,190,204.56,80
302,2015-08-20,190,205.15,80
303,2015-08-21,190,205.1,80
304,2015-08-22,190,205.08,80
305,2015-08-23,191,205.66,80
306,2015-08-24,190,205.49,80
307,2015-08-25,191,205.6,80
308,2015-08-26,191,206.13,80
309,2015-08-27,191,205.89,80
310,2015-08-28,191,206.15,80
311,2015-08-29,192,206.59,80
312,2015-08-30,191,206.32,80
313,2015-08-31,192,206.69,80
314,2015-09-01,192,206.99,80
315,2015-09-02,192,206.72,80
316,2015-09-03,192,207.2,80
317,2015-09-04,192,207.37,80
318,2015-09-05,192,207.16,80
319,2015-09-06,193,207.71,80
320,2015-09-07,193,207.74,80
321,2015-09-08,193,207.62,80
322,2015-09-09,193,208.19,80
323,2015-09-10,193,208.08,80
324,2015-09-11,193,208.07,80
325,2015-09-12,194,208.61,80
326,2015-09-13,193,208.4,80
327,2015-09-14,194,208.54,80
328,2015-09-15,194,209.03,80
329,2015-09-16,194,208.75,80
330,2015-09-17,194,209.02,80
331,2015-09-18,194,209.39,77
332,2015-09-19,194,209.08,77
333,2015-09-20,194,209.46,77
334,2015-09-21,195,209.7,77
335,2015-09-22,194,209.42,77
336,2015-09-23,195,209.9,77
337,2015-09-24,195,210.01,77
338,2015-09-25,195,209.8,77
339,2015-09-26,195,210.32,77
340,2015-09-27,195,210.28,77
341,2015-09-28,195,210.15,77
342,2015-09-29,196,210.69,77
343,2015-09-30,196,210.52,77
344,2015-10-01,196,210.53,77
345,2015-10-02,196,211.04,77
346,2015-10-03,196,210.78,77
347,2015-10-04,196,210.92,77
348,2015-10-05,196,211.35,77
349,2015-10-06,196,211.02,77
350,2015-10-07,196,211.28,77
351,2015-10-08,197,211.59,77
352,2015-10-09,196,211.26,77
353,2015-10-10,197,211.64,77
354,2015-10-11,197,211.82,77
355,2015-10-12,197,211.53,77
356,2015-10-13,197,211.99,77
357,2015-10-14,197,212.02,77
358,2015-10-15,197,211.79,77
359,2015-10-16,197,212.28,77
360,2015-10-17,197,212.17,77
361,2015-10-18,197,212.05,79
362,2015-10-19,198,212.55,79
363,2015-10-20,197,212.34,79
364,2015-10-21,197,212.34,79
365,2015-10-22,198,212.8,79
366,2015-10-23,197,212.48,79
367,2015-10-24,198,212.62,79
368,2015-10-25,198,212.97,79
369,2015-10-26,198,212.61,79
370,2015-10-27,198,212.87,79
371,2015-10-28,198,213.12,79
372,2015-10-29,198,212.77,79
373,2015-10-30,198,213.14,79
374,2015-10-31,198,213.25,79
375,2015-11-01,198,212.93,79
376,2015-11-02,198,213.36,79
377,2015-11-03,198,213.32,79
378,2015-11-04,198,213.08,79
379,2015-11-05,199,213.55,79
380,2015-11-06,198,213.38,79
381,2015-11-07,198,213.26,79
382,2015-11-08,199,213.73,79
383,2015-11-09,198,213.44,79
384,2015-11-10,198,213.44,79
385,2015-11-11,199,213.84,79
386,2015-11-12,198,213.47,79
387,2015-11-13,199,213.6,79
388,2015-11-14,199,213.91,79
389,2015-11-15,199,213.51,79
390,2015-11-16,199,213.78,79
391,2015-11-17,199,213.96,79
392,2015-11-18,199,213.58,74
393,2015-11-19,199,213.93,74
394,2015-11-20,199,213.96,74
395,2015-11-21,199,213.62,74
396,2015-11-22,199,214.04,74
397,2015-11-23,199,213.94,74
398,2015-11-24,199,213.7,74
399,2015-11-25,199,214.15,74
400,2015-11-26,199,213.92,74
401,2015-11-27,199,213.79,74
402,2015-11-28,199,214.21,74
403,2015-11-29,199,213.86,74
404,2015-11-30,199,213.86,74
405,2015-12-01,199,214.21,74
406,2015-12-02,199,213.81,74
407,2015-12-03,199,213.96,74
408,2015-12-04,199,214.21,74
409,2015-12-05,199,213.78,74
410,2015-12-06,199,214.04,74
411,2015-12-07,199,214.15,74
412,2015-12-08,199,213.74,74
413,2015-12-09,199,214.09,74
414,2015-12-10,199,214.06,74
415,2015-12-11,199,213.72,74
416,2015-12-12,199,214.13,74
417,2015-12-13,199,213.97,74
418,2015-12-14,199,213.74,74
419,2015-12-15,199,214.15,74
420,2015-12-16,199,213.85,74
421,2015-12-17,199,213.73,74
422,2015-12-18,199,214.11,93
423,2015-12-19,199,213.72,93
424,2015-12-20,199,213.75,93
425,2015-12-21,199,214.06,93
426,2015-12-22,199,213.62,93
427,2015-12-23,199,213.78,93
428,2015-12-24,199,213.97,93
429,2015-12-25,199,213.52,93
430,2015-12-26,199,213.78,93
431,2015-12-27,199,213.84,93
432,2015-12-28,198,213.42,93
433,2015-12-29,199,213.78,93
434,2015-12-30,199,213.7,93
435,2015-12-31,198,213.37,93
436,2016-01-01,199,213.77,93
437,2016-01-02,199,213.55,93
438,2016-01-03,198,213.32,93
439,2016-01-04,199,213.71,93
440,2016-01-05,198,213.37,93
441,2016-01-06,198,213.28,93
442,2016-01-07,199,213.63,93
443,2016-01-08,198,213.22,93
444,2016-01-09,198,213.27,93
445,2016-01-10,199,213.54,93
446,2016-01-11,198,213.08,93
447,2016-01-12,198,213.25,93
448,2016-01-13,198,213.39,93
449,2016-01-14,198,212.94,93
450,2016-01-15,198,213.22,93
451,2016-01-16,198,213.24,93
452,2016-01-17,198,212.84,93
453,2016-01-18,198,213.21,64
454,2016-01-19,198,213.08,64
455,2016-01-20,198,212.76,64
456,2016-01-21,198,213.15,64
457,2016-01-22,198,212.89,64
458,2016-01-23,198,212.69,64
459,2016-01-24,198,213.07,64
460,2016-01-25,198,212.71,64
461,2016-01-26,198,212.66,64
462,2016-01-27,198,212.99,64
463,2016-01-28,198,212.56,64
464,2016-01-29,198,212.64,64
465,2016-01-30,198,212.87,64
466,2016-01-31,197,212.4,64
467,2016-02-01,198,212.61,64
468,2016-02-02,198,212.72,64
469,2016-02-03,197,212.28,64
470,2016-02-04,198,212.6,64
471,2016-02-05,198,212.58,64
472,2016-02-06,197,212.2,64
473,2016-02-07,198,212.58,64
474,2016-02-08,197,212.41,64
475,2016-02-09,197,212.13,64
476,2016-02-10,198,212.52,64
477,2016-02-11,197,212.24,64
478,2016-02-12,197,212.1,64
479,2016-02-13,197,212.48,64
480,2016-02-14,197,212.11,64
481,2016-02-15,197,212.1,64
482,2016-02-16,197,212.41,64
483,2016-02-17,197,211.97,64
484,2016-02-18,197,212.09,68
485,2016-02-19,197,212.3,68
486,2016-02-20,197,211.85,68
487,2016-02-21,197,212.11,68
488,2016-02-22,197,212.2,68
489,2016-02-23,197,211.79,68
490,2016-02-24,197,212.14,68
491,2016-02-25,197,212.09,68
492,2016-02-26,197,211.74,68
493,2016-02-27,197,212.14,68
494,2016-02-28,197,211.96,68
495,2016-02-29,197,211.73,68
496,2016-03-01,197,212.15,68
497,2016-03-02,197,211.86,68
498,2016-03-03,197,211.77,68
499,2016-03-04,197,212.15,68
500,2016-03-05,197,211.77,68
501,2016-03-06,197,211.81,68
502,2016-03-07,197,212.11,68
503,2016-03-08,197,211.69,68
504,2016-03-09,197,211.87,68
505,2016-03-10,197,212.08,68
506,2016-03-11,197,211.67,68
507,2016-03-12,197,211.97,68
508,2016-03-13,197,212.05,68
509,2016-03-14,197,211.66,68
510,2016-03-15,197,212.05,68
511,2016-03-16,197,211.98,68
512,2016-03-17,197,211.69,68
513,2016-03-18,197,212.13,73
514,2016-03-19,197,211.95,73
515,2016-03-20,197,211.78,73
516,2016-03-21,197,212.22,73
517,2016-03-22,197,211.93,73
518,2016-03-23,197,211.89,73
519,2016-03-24,197,212.27,73
520,2016-03-25,197,211.9,73
521,2016-03-26,197,212.01,73
522,2016-03-27,197,212.33,73
523,2016-03-28,197,211.93,73
524,2016-03-29,197,212.18,73
525,2016-03-30,197,212.39,73
526,2016-03-31,197,212.0,73
527,2016-04-01,197,212.35,73
528,2016-04-02,197,212.42,73
529,2016-04-03,197,212.08,73
530,2016-04-04,198,212.52,73
531,2016-04-05,197,212.46,73
532,2016-04-06,197,212.23,73
533,2016-04-07,198,212.71,73
534,2016-04-08,198,212.53,73
535,2016-04-09,197,212.42,73
536,2016-04-10,198,212.87,73
537,2016-04-11,198,212.58,73
538,2016-04-12,198,212.61,73
539,2016-04-13,198,213.02,73
540,2016-04-14,198,212.68,73
541,2016-04-15,198,212.86,73
542,2016-04-16,198,213.19,73
543,2016-04-17,198,212.83,73
544,2016-04-18,198,213.13,77
545,2016-04-19,198,213.33,77
546,2016-04-20,198,212.98,77
547,2016-04-21,198,213.39,77
548,2016-04-22,198,213.46,77
549,2016-04-23,198,213.19,77
550,2016-04-24,199,213.68,77
551,2016-04-25,199,213.62,77
552,2016-04-26,198,213.46,77
553,2016-04-27,199,213.96,77
554,2016-04-28,199,213.77,77
555,2016-04-29,199,213.73,77
556,2016-04-30,199,214.21,77
557,2016-05-01,199,213.94,77
558,2016-05-02,199,214.05,77
559,2016-05-03,199,214.48,77
560,2016-05-04,199,214.17,77
561,2016-05-05,199,214.42,77
562,2016-05-06,200,214.74,77
563,2016-05-07,199,214.4,77
564,2016-05-08,200,214.77,77
565,2016-05-09,200,214.97,77
566,2016-05-10,200,214.67,77
567,2016-05-11,200,215.15,77
568,2016-05-12,200,215.22,77
569,2016-05-13,200,215.01,77
570,2016-05-14,201,215.54,77
571,2016-05-15,200,215.47,77
572,2016-05-16,200,215.36,77
573,2016-05-17,201,215.9,77
574,2016-05-18,201,215.72,78
575,2016-05-19,201,215.75,78
576,2016-05-20,201,216.26,78
577,2016-05-21,201,216.02,78
578,2016-05-22,201,216.2,78
579,2016-05-23,202,216.63,78
580,2016-05-24,201,216.33,78
581,2016-05-25,202,216.64,78
582,2016-05-26,202,216.96,78
583,2016-05-27,202,216.66,78
584,2016-05-28,202,217.09,78
585,2016-05-29,202,217.3,78
586,2016-05-30,202,217.05,78
587,2016-05-31,203,217.58,78
588,2016-06-01,203,217.64,78
589,2016-06-02,202,217.48,78
590,2016-06-03,203,218.03,78
591,2016-06-04,203,217.96,78
592,2016-06-05,203,217.92,78
593,2016-06-06,203,218.48,78
594,2016-06-07,203,218.32,78
595,2016-06-08,203,218.42,78
596,2016-06-09,204,218.94,78
597,2016-06-10,204,218.7,78
598,2016-06-11,204,218.93,78
599,2016-06-12,204,219.36,78
600,2016-06-13,204,219.08,78
601,2016-06-14,204,219.45,78
602,2016-06-15,205,219.77,78
603,2016-06-16,205,219.51,78
604,2016-06-17,205,220.0,78
605,2016-06-18,205,220.19,74
606,2016-06-19,205,219.98,74
607,2016-06-20,206,220.53,74
608,2016-06-21,206,220.58,74
609,2016-06-22,205,220.46,74
610,2016-06-23,206,221.05,74
611,2016-06-24,206,220.98,74
612,2016-06-25,206,221.0,74
613,2016-06-26,207,221.58,74
614,2016-06-27,206,221.41,74
615,2016-06-28,207,221.56,74
616,2016-06-29,207,222.07,74
617,2016-06-30,207,221.83,74
618,2016-07-01,207,222.11,74
619,2016-07-02,208,222.53,74
620,2016-07-03,207,222.28,74
621,2016-07-04,208,222.7,74
622,2016-07-05,208,223.01,74
623,2016-07-06,208,222.77,74
624,2016-07-07,208,223.29,74
625,2016-07-08,208,223.45,74
626,2016-07-09,208,223.27,74
627,2016-07-10,209,223.85,74
628,2016-07-11,209,223.88,74
629,2016-07-12,209,223.81,74
630,2016-07-13,209,224.42,74
631,2016-07-14,209,224.33,74
632,2016-07-15,209,224.39,74
633,2016-07-16,210,224.96,74
634,2016-07-17,210,224.77,74
635,2016-07-18,210,224.96,69
636,2016-07-19,210,225.46,69
637,2016-07-20,210,225.22,69
638,2016-07-21,211,225.56,69
639,2016-07-22,211,225.96,69
640,2016-07-23,211,225.71,69
641,2016-07-24,211,226.17,69
642,2016-07-25,211,226.44,69
643,2016-07-26,211,226.21,69
644,2016-07-27,212,226.75,69
645,2016-07-28,212,226.87,69
646,2016-07-29,212,226.73,69
647,2016-07-30,212,227.32,69
648,2016-07-31,212,227.32,69
649,2016-08-01,212,227.29,69
650,2016-08-02,213,227.89,69
651,2016-08-03,213,227.76,69
652,2016-08-04,213,227.85,69
653,2016-08-05,213,228.4,69
654,2016-08-06,213,228.19,69
655,2016-08-07,213,228.42,69
656,2016-08-08,214,228.9,69
657,2016-08-09,214,228.65,69
658,2016-08-10,214,229.02,69
659,2016-08-11,214,229.38,69
660,2016-08-12,214,229.12,69
661,2016-08-13,215,229.59,69
662,2016-08-14,215,229.81,69
663,2016-08-15,215,229.59,69
664,2016-08-16,215,230.15,69
665,2016-08-17,215,230.23,69
666,2016-08-18,215,230.11,62
667,2016-08-19,216,230.7,62
668,2016-08-20,216,230.65,62
669,2016-08-21,216,230.63,62
670,2016-08-22,216,231.21,62
671,2016-08-23,216,231.04,62
672,2016-08-24,216,231.15,62
673,2016-08-25,217,231.68,62
674,2016-08-26,216,231.44,62
675,2016-08-27,217,231.7,62
676,2016-08-28,217,232.14,62
677,2016-08-29,217,231.87,62
678,2016-08-30,217,232.24,62
679,2016-08-31,218,232.54,62
680,2016-09-01,217,232.27,62
681,2016-09-02,218,232.75,62
682,2016-09-03,218,232.92,62
683,2016-09-04,218,232.71,62
684,2016-09-05,218,233.26,62
685,2016-09-06,218,233.29,62
686,2016-09-07,218,233.17,62
687,2016-09-08,219,233.74,62
688,2016-09-09,219,233.63,62
689,2016-09-10,219,233.62,62
690,2016-09-11,219,234.16,62
691,2016-09-12,219,233.95,62
692,2016-09-13,219,234.09,62
693,2016-09-14,220,234.58,62
694,2016-09-15,219,234.3,62
695,2016-09-16,220,234.57,62
696,2016-09-17,220,234.94,62
697,2016-09-18,220,234.63,64
698,2016-09-19,220,235.01,64
699,2016-09-20,220,235.25,64
700,2016-09-21,220,234.97,64
701,2016-09-22,220,235.45,64
702,2016-09-23,221,235.56,64
703,2016-09-24,220,235.35,64
704,2016-09-25,221,235.87,64
705,2016-09-26,221,235.83,64
706,2016-09-27,221,235.7,64
707,2016-09-28,221,236.24,64
708,2016-09-29,221,236.07,64
709,2016-09-30,221,236.08,64
710,2016-10-01,222,236.59,64
711,2016-10-02,221,236.33,64
712,2016-10-03,221,236.47,64
713,2016-10-04,222,236.9,64
714,2016-10-05,222,236.57,64
715,2016-10-06,222,236.83,64
716,2016-10-07,222,237.14,64
717,2016-10-08,222,236.81,64
718,2016-10-09,222,237.19,64
719,2016-10-10,222,237.37,64
720,2016-10-11,222,237.08,64
721,2016-10-12,223,237.54,64
722,2016-10-13,223,237.57,64
723,2016-10-14,222,237.34,64
724,2016-10-15,223,237.83,64
725,2016-10-16,223,237.72,64
726,2016-10-17,223,237.6,64
727,2016-10-18,223,238.1,69
728,2016-10-19,223,237.89,69
729,2016-10-20,223,237.89,69
730,2016-10-21,223,238.35,69
731,2016-10-22,223,238.03,69
732,2016-10-23,223,238.17,69
733,2016-10-24,224,238.52,69
734,2016-10-25,223,238.16,69
735,2016-10-26,223,238.42,69
736,2016-10-27,224,238.67,69
737,2016-10-28,223,238.32,69
738,2016-10-29,224,238.69,69
739,2016-10-30,224,238.8,69
740,2016-10-31,223,238.48,69
741,2016-11-01,224,238.91,69
742,2016-11-02,224,238.87,69
743,2016-11-03,224,238.63,69
744,2016-11-04,224,239.1,69
745,2016-11-05,224,238.93,69
746,2016-11-06,224,238.81,69
747,2016-11-07,224,239.28,69
748,2016-11-08,224,238.99,69
749,2016-11-09,224,238.99,69
750,2016-11-10,224,239.39,69
751,2016-11-11,224,239.02,69
752,2016-11-12,224,239.15,69
753,2016-11-13,224,239.46,69
754,2016-11-14,224,239.06,69
755,2016-11-15,224,239.33,69
756,2016-11-16,225,239.51,69
757,2016-11-17,224,239.13,69
758,2016-11-18,224,239.48,70
759,2016-11-19,225,239.51,70
760,2016-11-20,224,239.17,70
761,2016-11-21,225,239.59,70
762,2016-11-22,224,239.49,70
763,2016-11-23,224,239.25,70
764,2016-11-24,225,239.7,70
765,2016-11-25,224,239.47,70
766,2016-11-26,224,239.34,70
767,2016-11-27,225,239.76,70
768,2016-11-28,224,239.41,70
769,2016-11-29,224,239.41,70
770,2016-11-30,225,239.76,70
771,2016-12-01,224,239.36,70
772,2016-12-02,225,239.51,70
773,2016-12-03,225,239.76,70
774,2016-12-04,224,239.33,70
775,2016-12-05,225,239.59,70
776,2016-12-06,225,239.7,70
777,2016-12-07,224,239.29,70
778,2016-12-08,225,239.64,70
779,2016-12-09,225,239.61,70
780,2016-12-10,224,239.27,70
781,2016-12-11,225,239.68,70
782,2016-12-12,225,239.52,70
783,2016-12-13,224,239.29,70
784,2016-12-14,225,239.7,70
785,2016-12-15,224,239.4,70
786,2016-12-16,224,239.28,70
787,2016-12-17,225,239.66,70
788,2016-12-18,224,239.27,70
789,2016-12-19,224,239.3,70
790,2016-12-20,225,239.61,70
791,2016-12-21,224,239.17,70
792,2016-12-22,224,239.33,70
793,2016-12-23,225,239.52,70
794,2016-12-24,224,239.07,70
795,2016-12-25,224,239.33,70
796,2016-12-26,224,239.39,70
797,2016-12-27,224,238.97,70
798,2016-12-28,224,239.33,70
799,2016-12-29,224,239.25,70
800,2016-12-30,224,238.92,70
801,2016-12-31,224,239.32,70
802,2017-01-01,224,239.1,70
803,2017-01-02,224,238.87,70
804,2017-01-03,224,239.26,70
805,2017-01-04,224,238.92,70
806,2017-01-05,224,238.83,70
807,2017-01-06,224,239.18,70
808,2017-01-07,224,238.77,70
809,2017-01-08,224,238.82,70
810,2017-01-09,224,239.09,70
811,2017-01-10,224,238.63,70
812,2017-01-11,224,238.8,70
813,2017-01-12,224,238.94,70
814,2017-01-13,223,238.49,70
815,2017-01-14,224,238.77,70
816,2017-01-15,224,238.79,70
817,2017-01-16,223,238.39,70
818,2017-01-17,224,238.76,70
819,2017-01-18,224,238.63,53
820,2017-01-19,223,238.31,53
821,2017-01-20,224,238.7,53
